year,teamName,round.roundNumber,player.playerName.givenName,player.playerName.surname
2017.0,Carlton,20.0,Liam,Jones
2017.0,Carlton,20.0,Jacob,Weitering
2017.0,Carlton,20.0,Jack,Silvagni
2017.0,Carlton,20.0,Caleb,Marchbank
2017.0,Carlton,20.0,Lachie,Plowman
2017.0,Carlton,20.0,Sam,Kerridge
2017.0,Carlton,20.0,Bryce,Gibbs
2017.0,Carlton,20.0,Dale,Thomas
2017.0,Carlton,20.0,Jarrod,Pickett
2017.0,Carlton,20.0,Levi,Casboult
2017.0,Carlton,20.0,Dennis,Armfield
2017.0,Carlton,20.0,Matthew,Wright
2017.0,Carlton,20.0,Charlie,Curnow
2017.0,Carlton,20.0,Sam,Petrevski-Seton
2017.0,Carlton,20.0,Matthew,Kreuzer
2017.0,Carlton,20.0,Sam,Docherty
2017.0,Carlton,20.0,Marc,Murphy
2017.0,Carlton,20.0,Blaine,Boekhorst
2017.0,Carlton,20.0,Jed,Lamb
2017.0,Carlton,20.0,Billie,Smedts
2017.0,Carlton,20.0,Zac,Fisher
2017.0,Brisbane Lions,20.0,Daniel,McStay
2017.0,Brisbane Lions,20.0,Harris,Andrews
2017.0,Brisbane Lions,20.0,Daniel,Rich
2017.0,Brisbane Lions,20.0,Jarrod,Berry
2017.0,Brisbane Lions,20.0,Darcy,Gardiner
2017.0,Brisbane Lions,20.0,Alex,Witherden
2017.0,Brisbane Lions,20.0,Nick,Robertson
2017.0,Brisbane Lions,20.0,Dayne,Zorko
2017.0,Brisbane Lions,20.0,Ryan,Bastinac
2017.0,Brisbane Lions,20.0,Lewis,Taylor
2017.0,Brisbane Lions,20.0,Josh,Walker
2017.0,Brisbane Lions,20.0,Jake,Barrett
2017.0,Brisbane Lions,20.0,Jacob,Allison
2017.0,Brisbane Lions,20.0,Eric,Hipwood
2017.0,Brisbane Lions,20.0,Josh,Schache
2017.0,Brisbane Lions,20.0,Stefan,Martin
2017.0,Brisbane Lions,20.0,Tom,Rockliff
2017.0,Brisbane Lions,20.0,Dayne,Beams
2017.0,Brisbane Lions,20.0,Hugh,McCluggage
2017.0,Brisbane Lions,20.0,Cedric,Cox
2017.0,Brisbane Lions,20.0,Ryan,Lester
2017.0,Brisbane Lions,20.0,Rhys,Mathieson
2017.0,Western Bulldogs,20.0,Bailey,Williams
2017.0,Western Bulldogs,20.0,Zaine,Cordy
2017.0,Western Bulldogs,20.0,Robert,Murphy
2017.0,Western Bulldogs,20.0,Easton,Wood
2017.0,Western Bulldogs,20.0,Lewis,Young
2017.0,Western Bulldogs,20.0,Matthew,Suckling
2017.0,Western Bulldogs,20.0,Lachie,Hunter
2017.0,Western Bulldogs,20.0,Lukas,Webb
2017.0,Western Bulldogs,20.0,Bailey,Dale
2017.0,Western Bulldogs,20.0,Toby,McLean
2017.0,Western Bulldogs,20.0,Travis,Cloke
2017.0,Western Bulldogs,20.0,Liam,Picken
2017.0,Western Bulldogs,20.0,Marcus,Bontempelli
2017.0,Western Bulldogs,20.0,Jack,Redpath
2017.0,Western Bulldogs,20.0,Luke,Dahlhaus
2017.0,Western Bulldogs,20.0,Jordan,Roughead
2017.0,Western Bulldogs,20.0,Tom,Liberatore
2017.0,Western Bulldogs,20.0,Jack,Macrae
2017.0,Western Bulldogs,20.0,Mitch,Wallis
2017.0,Western Bulldogs,20.0,Clay,Smith
2017.0,Western Bulldogs,20.0,Shane,Biggs
2017.0,Western Bulldogs,20.0,Caleb,Daniel
2017.0,North Melbourne,20.0,Sam,Durdin
2017.0,North Melbourne,20.0,Robbie,Tarrant
2017.0,North Melbourne,20.0,Daniel,Nielson
2017.0,North Melbourne,20.0,Aaron,Mullett
2017.0,North Melbourne,20.0,Scott D.,Thompson
2017.0,North Melbourne,20.0,Luke,McDonald
2017.0,North Melbourne,20.0,Shaun,Atley
2017.0,North Melbourne,20.0,Sam,Gibson
2017.0,North Melbourne,20.0,Ryan,Clarke
2017.0,North Melbourne,20.0,Nathan,Hrovat
2017.0,North Melbourne,20.0,Ben,Brown
2017.0,North Melbourne,20.0,Trent,Dumont
2017.0,North Melbourne,20.0,Shaun,Higgins
2017.0,North Melbourne,20.0,Nick,Larkey
2017.0,North Melbourne,20.0,Taylor,Garner
2017.0,North Melbourne,20.0,Todd,Goldstein
2017.0,North Melbourne,20.0,Jack,Ziebell
2017.0,North Melbourne,20.0,Ben,Cunnington
2017.0,North Melbourne,20.0,Andrew,Swallow
2017.0,North Melbourne,20.0,Braydon,Preuss
2017.0,North Melbourne,20.0,Josh,Williams
2017.0,North Melbourne,20.0,Declan,Mountford
2017.0,Collingwood,20.0,Jeremy,Howe
2017.0,Collingwood,20.0,Lynden,Dunn
2017.0,Collingwood,20.0,Matthew,Scharenberg
2017.0,Collingwood,20.0,Jack,Crisp
2017.0,Collingwood,20.0,Tyson,Goldsack
2017.0,Collingwood,20.0,Brayden,Maynard
2017.0,Collingwood,20.0,Steele,Sidebottom
2017.0,Collingwood,20.0,Taylor,Adams
2017.0,Collingwood,20.0,Will,Hoskin-Elliott
2017.0,Collingwood,20.0,Josh,Thomas
2017.0,Collingwood,20.0,Ben,Reid
2017.0,Collingwood,20.0,Jordan,De Goey
2017.0,Collingwood,20.0,Jamie,Elliott
2017.0,Collingwood,20.0,Darcy,Moore
2017.0,Collingwood,20.0,Alex,Fasolo
2017.0,Collingwood,20.0,Brodie,Grundy
2017.0,Collingwood,20.0,Levi,Greenwood
2017.0,Collingwood,20.0,Adam,Treloar
2017.0,Collingwood,20.0,Daniel,Wells
2017.0,Collingwood,20.0,Tom,Langdon
2017.0,Collingwood,20.0,Jarryd,Blair
2017.0,Collingwood,20.0,Tom,Phillips
2017.0,Fremantle,20.0,Ethan,Hughes
2017.0,Fremantle,20.0,Joel,Hamling
2017.0,Fremantle,20.0,Luke,Ryan
2017.0,Fremantle,20.0,Darcy,Tucker
2017.0,Fremantle,20.0,Michael,Johnson
2017.0,Fremantle,20.0,Stephen,Hill
2017.0,Fremantle,20.0,Lachie,Weller
2017.0,Fremantle,20.0,Lachie,Neale
2017.0,Fremantle,20.0,Bradley,Hill
2017.0,Fremantle,20.0,Hayden,Crozier
2017.0,Fremantle,20.0,Shane,Kersten
2017.0,Fremantle,20.0,Brady,Grey
2017.0,Fremantle,20.0,Hayden,Ballantyne
2017.0,Fremantle,20.0,Cam,McCarthy
2017.0,Fremantle,20.0,Danyle,Pearce
2017.0,Fremantle,20.0,Jonathon,Griffin
2017.0,Fremantle,20.0,Nat,Fyfe
2017.0,Fremantle,20.0,David,Mundy
2017.0,Fremantle,20.0,Griffin,Logue
2017.0,Fremantle,20.0,Nick,Suban
2017.0,Fremantle,20.0,Cameron,Sutcliffe
2017.0,Fremantle,20.0,Brennan,Cox
2017.0,Gold Coast Suns,20.0,Jarrod,Harbrow
2017.0,Gold Coast Suns,20.0,Steven,May
2017.0,Gold Coast Suns,20.0,Max,Spencer
2017.0,Gold Coast Suns,20.0,Jesse,Joyce
2017.0,Gold Coast Suns,20.0,Trent,McKenzie
2017.0,Gold Coast Suns,20.0,Adam,Saad
2017.0,Gold Coast Suns,20.0,Aaron,Hall
2017.0,Gold Coast Suns,20.0,Gary,Ablett
2017.0,Gold Coast Suns,20.0,Matt,Rosa
2017.0,Gold Coast Suns,20.0,Josh,Schoenfeld
2017.0,Gold Coast Suns,20.0,Tom J.,Lynch
2017.0,Gold Coast Suns,20.0,Sean,Lemmens
2017.0,Gold Coast Suns,20.0,Darcy,Macpherson
2017.0,Gold Coast Suns,20.0,Peter,Wright
2017.0,Gold Coast Suns,20.0,Jack,Martin
2017.0,Gold Coast Suns,20.0,Daniel,Currie
2017.0,Gold Coast Suns,20.0,Alex,Sexton
2017.0,Gold Coast Suns,20.0,Pearce,Hanley
2017.0,Gold Coast Suns,20.0,Jarrad,Grant
2017.0,Gold Coast Suns,20.0,Touk,Miller
2017.0,Gold Coast Suns,20.0,Mitch,Hallahan
2017.0,Gold Coast Suns,20.0,Jack,Scrimshaw
2017.0,St Kilda,20.0,Jarryn,Geary
2017.0,St Kilda,20.0,Nathan J.,Brown
2017.0,St Kilda,20.0,Dylan,Roberton
2017.0,St Kilda,20.0,Jack,Newnes
2017.0,St Kilda,20.0,Jake,Carlisle
2017.0,St Kilda,20.0,Jimmy,Webster
2017.0,St Kilda,20.0,Shane,Savage
2017.0,St Kilda,20.0,Luke,Dunstan
2017.0,St Kilda,20.0,Jack,Billings
2017.0,St Kilda,20.0,Jack,Steele
2017.0,St Kilda,20.0,Nick,Riewoldt
2017.0,St Kilda,20.0,Maverick,Weller
2017.0,St Kilda,20.0,Jade,Gresham
2017.0,St Kilda,20.0,Josh,Bruce
2017.0,St Kilda,20.0,Tim,Membrey
2017.0,St Kilda,20.0,Billy,Longer
2017.0,St Kilda,20.0,Sebastian,Ross
2017.0,St Kilda,20.0,Jack,Steven
2017.0,St Kilda,20.0,Blake,Acres
2017.0,St Kilda,20.0,Koby,Stevens
2017.0,St Kilda,20.0,Brandon,White
2017.0,St Kilda,20.0,Jack,Sinclair
2017.0,West Coast Eagles,20.0,Jeremy,McGovern
2017.0,West Coast Eagles,20.0,Eric,Mackenzie
2017.0,West Coast Eagles,20.0,Shannon,Hurn
2017.0,West Coast Eagles,20.0,Brad,Sheppard
2017.0,West Coast Eagles,20.0,Will,Schofield
2017.0,West Coast Eagles,20.0,Liam,Duggan
2017.0,West Coast Eagles,20.0,Andrew,Gaff
2017.0,West Coast Eagles,20.0,Sam,Mitchell
2017.0,West Coast Eagles,20.0,Chris,Masten
2017.0,West Coast Eagles,20.0,Mark,Hutchings
2017.0,West Coast Eagles,20.0,Jack,Darling
2017.0,West Coast Eagles,20.0,Dom,Sheed
2017.0,West Coast Eagles,20.0,Jamie,Cripps
2017.0,West Coast Eagles,20.0,Josh J.,Kennedy
2017.0,West Coast Eagles,20.0,Mark,LeCras
2017.0,West Coast Eagles,20.0,Drew,Petrie
2017.0,West Coast Eagles,20.0,Elliot,Yeo
2017.0,West Coast Eagles,20.0,Luke,Shuey
2017.0,West Coast Eagles,20.0,Jack,Redden
2017.0,West Coast Eagles,20.0,Luke,Partington
2017.0,West Coast Eagles,20.0,Jackson,Nelson
2017.0,West Coast Eagles,20.0,Malcolm,Karpany
2017.0,Richmond,20.0,Nathan,Broad
2017.0,Richmond,20.0,Alex,Rance
2017.0,Richmond,20.0,Dylan,Grimes
2017.0,Richmond,20.0,Brandon,Ellis
2017.0,Richmond,20.0,David,Astbury
2017.0,Richmond,20.0,Nick,Vlastuin
2017.0,Richmond,20.0,Kamdyn,McIntosh
2017.0,Richmond,20.0,Trent,Cotchin
2017.0,Richmond,20.0,Shaun,Grigg
2017.0,Richmond,20.0,Kane,Lambert
2017.0,Richmond,20.0,Shane,Edwards
2017.0,Richmond,20.0,Josh,Caddy
2017.0,Richmond,20.0,Ivan,Soldo
2017.0,Richmond,20.0,Daniel,Rioli
2017.0,Richmond,20.0,Dan,Butler
2017.0,Richmond,20.0,Toby,Nankervis
2017.0,Richmond,20.0,Dustin,Martin
2017.0,Richmond,20.0,Dion,Prestia
2017.0,Richmond,20.0,Bachar,Houli
2017.0,Richmond,20.0,Anthony,Miles
2017.0,Richmond,20.0,Corey,Ellis
2017.0,Richmond,20.0,Jason,Castagna
2017.0,Hawthorn,20.0,Taylor,Duryea
2017.0,Hawthorn,20.0,Kaiden,Brand
2017.0,Hawthorn,20.0,Jack,Gunston
2017.0,Hawthorn,20.0,Ryan,Burton
2017.0,Hawthorn,20.0,James,Sicily
2017.0,Hawthorn,20.0,Shaun,Burgoyne
2017.0,Hawthorn,20.0,Liam,Shiels
2017.0,Hawthorn,20.0,Tom,Mitchell
2017.0,Hawthorn,20.0,Conor,Glass
2017.0,Hawthorn,20.0,Blake,Hardwick
2017.0,Hawthorn,20.0,Tim,O'Brien
2017.0,Hawthorn,20.0,Isaac,Smith
2017.0,Hawthorn,20.0,Luke,Breust
2017.0,Hawthorn,20.0,Jarryd,Roughead
2017.0,Hawthorn,20.0,Ryan,Schoenmakers
2017.0,Hawthorn,20.0,Ben,McEvoy
2017.0,Hawthorn,20.0,Will,Langford
2017.0,Hawthorn,20.0,Daniel,Howe
2017.0,Hawthorn,20.0,Billy,Hartung
2017.0,Hawthorn,20.0,Brendan,Whitecross
2017.0,Hawthorn,20.0,Ricky,Henderson
2017.0,Hawthorn,20.0,Teia,Miles
2017.0,Adelaide Crows,20.0,Rory,Laird
2017.0,Adelaide Crows,20.0,Alex,Keath
2017.0,Adelaide Crows,20.0,Jake,Lever
2017.0,Adelaide Crows,20.0,David,Mackay
2017.0,Adelaide Crows,20.0,Daniel,Talia
2017.0,Adelaide Crows,20.0,Luke,Brown
2017.0,Adelaide Crows,20.0,Rory,Atkins
2017.0,Adelaide Crows,20.0,Rory,Sloane
2017.0,Adelaide Crows,20.0,Brodie,Smith
2017.0,Adelaide Crows,20.0,Mitch,McGovern
2017.0,Adelaide Crows,20.0,Taylor,Walker
2017.0,Adelaide Crows,20.0,Eddie,Betts
2017.0,Adelaide Crows,20.0,Charlie,Cameron
2017.0,Adelaide Crows,20.0,Josh,Jenkins
2017.0,Adelaide Crows,20.0,Tom,Lynch
2017.0,Adelaide Crows,20.0,Sam,Jacobs
2017.0,Adelaide Crows,20.0,Matt,Crouch
2017.0,Adelaide Crows,20.0,Richard,Douglas
2017.0,Adelaide Crows,20.0,Brad,Crouch
2017.0,Adelaide Crows,20.0,Riley,Knight
2017.0,Adelaide Crows,20.0,Jake,Kelly
2017.0,Adelaide Crows,20.0,Hugh,Greenwood
2017.0,Port Adelaide,20.0,Karl,Amon
2017.0,Port Adelaide,20.0,Tom,Clurey
2017.0,Port Adelaide,20.0,Jack,Hombsch
2017.0,Port Adelaide,20.0,Darcy,Byrne-Jones
2017.0,Port Adelaide,20.0,Tom,Jonas
2017.0,Port Adelaide,20.0,Hamish,Hartlett
2017.0,Port Adelaide,20.0,Justin,Westhoff
2017.0,Port Adelaide,20.0,Ollie,Wines
2017.0,Port Adelaide,20.0,Jared,Polec
2017.0,Port Adelaide,20.0,Sam,Gray
2017.0,Port Adelaide,20.0,Jackson,Trengove
2017.0,Port Adelaide,20.0,Robbie,Gray
2017.0,Port Adelaide,20.0,Aidyn,Johnson
2017.0,Port Adelaide,20.0,Charlie,Dixon
2017.0,Port Adelaide,20.0,Angus,Monfries
2017.0,Port Adelaide,20.0,Paddy,Ryder
2017.0,Port Adelaide,20.0,Brad,Ebert
2017.0,Port Adelaide,20.0,Travis,Boak
2017.0,Port Adelaide,20.0,Sam,Powell-Pepper
2017.0,Port Adelaide,20.0,Aaron,Young
2017.0,Port Adelaide,20.0,Jarman,Impey
2017.0,Port Adelaide,20.0,Jasper,Pittard
2017.0,Western Bulldogs,21.0,Shane,Biggs
2017.0,Western Bulldogs,21.0,Zaine,Cordy
2017.0,Western Bulldogs,21.0,Bailey,Williams
2017.0,Western Bulldogs,21.0,Josh,Dunkley
2017.0,Western Bulldogs,21.0,Lewis,Young
2017.0,Western Bulldogs,21.0,Matthew,Suckling
2017.0,Western Bulldogs,21.0,Lachie,Hunter
2017.0,Western Bulldogs,21.0,Luke,Dahlhaus
2017.0,Western Bulldogs,21.0,Bailey,Dale
2017.0,Western Bulldogs,21.0,Toby,McLean
2017.0,Western Bulldogs,21.0,Travis,Cloke
2017.0,Western Bulldogs,21.0,Liam,Picken
2017.0,Western Bulldogs,21.0,Marcus,Bontempelli
2017.0,Western Bulldogs,21.0,Jack,Redpath
2017.0,Western Bulldogs,21.0,Tory,Dickson
2017.0,Western Bulldogs,21.0,Jordan,Roughead
2017.0,Western Bulldogs,21.0,Tom,Liberatore
2017.0,Western Bulldogs,21.0,Jack,Macrae
2017.0,Western Bulldogs,21.0,Robert,Murphy
2017.0,Western Bulldogs,21.0,Mitch,Wallis
2017.0,Western Bulldogs,21.0,Jake,Stringer
2017.0,Western Bulldogs,21.0,Caleb,Daniel
2017.0,GWS Giants,21.0,Aidan,Corr
2017.0,GWS Giants,21.0,Nick,Haynes
2017.0,GWS Giants,21.0,Matt,de Boer
2017.0,GWS Giants,21.0,Zac,Williams
2017.0,GWS Giants,21.0,Phil,Davis
2017.0,GWS Giants,21.0,Josh,Kelly
2017.0,GWS Giants,21.0,Lachie,Whitfield
2017.0,GWS Giants,21.0,Dylan,Shiel
2017.0,GWS Giants,21.0,Heath,Shaw
2017.0,GWS Giants,21.0,Brett,Deledio
2017.0,GWS Giants,21.0,Harrison,Himmelberg
2017.0,GWS Giants,21.0,Toby,Greene
2017.0,GWS Giants,21.0,Tom,Scully
2017.0,GWS Giants,21.0,Jonathon,Patton
2017.0,GWS Giants,21.0,Callan,Ward
2017.0,GWS Giants,21.0,Dawson,Simpson
2017.0,GWS Giants,21.0,Stephen,Coniglio
2017.0,GWS Giants,21.0,Jacob,Hopper
2017.0,GWS Giants,21.0,Matthew,Kennedy
2017.0,GWS Giants,21.0,Nathan,Wilson
2017.0,GWS Giants,21.0,Steve,Johnson
2017.0,GWS Giants,21.0,Rory,Lobb
2017.0,Sydney Swans,21.0,Dane,Rampe
2017.0,Sydney Swans,21.0,Heath,Grundy
2017.0,Sydney Swans,21.0,Nick,Smith
2017.0,Sydney Swans,21.0,Zak,Jones
2017.0,Sydney Swans,21.0,Lewis,Melican
2017.0,Sydney Swans,21.0,Jarrad,McVeigh
2017.0,Sydney Swans,21.0,Isaac,Heeney
2017.0,Sydney Swans,21.0,Luke,Parker
2017.0,Sydney Swans,21.0,Jake,Lloyd
2017.0,Sydney Swans,21.0,Gary,Rohan
2017.0,Sydney Swans,21.0,Lance,Franklin
2017.0,Sydney Swans,21.0,Dean,Towers
2017.0,Sydney Swans,21.0,Sam,Reid
2017.0,Sydney Swans,21.0,Kurt,Tippett
2017.0,Sydney Swans,21.0,Tom,Papley
2017.0,Sydney Swans,21.0,Callum,Sinclair
2017.0,Sydney Swans,21.0,Dan,Hannebery
2017.0,Sydney Swans,21.0,Kieren,Jack
2017.0,Sydney Swans,21.0,Will,Hayward
2017.0,Sydney Swans,21.0,Callum,Mills
2017.0,Sydney Swans,21.0,Nic,Newman
2017.0,Sydney Swans,21.0,George,Hewett
2017.0,Fremantle,21.0,Joshua,Deluca
2017.0,Fremantle,21.0,Joel,Hamling
2017.0,Fremantle,21.0,Luke,Ryan
2017.0,Fremantle,21.0,Griffin,Logue
2017.0,Fremantle,21.0,Michael,Johnson
2017.0,Fremantle,21.0,Stephen,Hill
2017.0,Fremantle,21.0,Lachie,Weller
2017.0,Fremantle,21.0,Lachie,Neale
2017.0,Fremantle,21.0,Bradley,Hill
2017.0,Fremantle,21.0,Shane,Kersten
2017.0,Fremantle,21.0,Cam,McCarthy
2017.0,Fremantle,21.0,Nick,Suban
2017.0,Fremantle,21.0,Hayden,Ballantyne
2017.0,Fremantle,21.0,Nat,Fyfe
2017.0,Fremantle,21.0,Brennan,Cox
2017.0,Fremantle,21.0,Sean,Darcy
2017.0,Fremantle,21.0,Cameron,Sutcliffe
2017.0,Fremantle,21.0,Danyle,Pearce
2017.0,Fremantle,21.0,Ethan,Hughes
2017.0,Fremantle,21.0,David,Mundy
2017.0,Fremantle,21.0,Darcy,Tucker
2017.0,Fremantle,21.0,Matt,Taberner
2017.0,Geelong Cats,21.0,Tom,Stewart
2017.0,Geelong Cats,21.0,Tom,Lonergan
2017.0,Geelong Cats,21.0,Jake,Kolodjashnij
2017.0,Geelong Cats,21.0,Jed,Bews
2017.0,Geelong Cats,21.0,Lachie,Henderson
2017.0,Geelong Cats,21.0,Zach,Tuohy
2017.0,Geelong Cats,21.0,Andrew,Mackie
2017.0,Geelong Cats,21.0,Patrick,Dangerfield
2017.0,Geelong Cats,21.0,Jackson,Thurlow
2017.0,Geelong Cats,21.0,Steven,Motlop
2017.0,Geelong Cats,21.0,Rhys,Stanley
2017.0,Geelong Cats,21.0,Brandan,Parfitt
2017.0,Geelong Cats,21.0,Daniel,Menzel
2017.0,Geelong Cats,21.0,Harry,Taylor
2017.0,Geelong Cats,21.0,James,Parsons
2017.0,Geelong Cats,21.0,Zac,Smith
2017.0,Geelong Cats,21.0,Scott,Selwood
2017.0,Geelong Cats,21.0,Cameron,Guthrie
2017.0,Geelong Cats,21.0,Jordan,Murdoch
2017.0,Geelong Cats,21.0,Sam,Menegola
2017.0,Geelong Cats,21.0,Sam,Simpson
2017.0,Geelong Cats,21.0,Zach,Guthrie
2017.0,Richmond,21.0,Nathan,Broad
2017.0,Richmond,21.0,Alex,Rance
2017.0,Richmond,21.0,Dylan,Grimes
2017.0,Richmond,21.0,Brandon,Ellis
2017.0,Richmond,21.0,David,Astbury
2017.0,Richmond,21.0,Nick,Vlastuin
2017.0,Richmond,21.0,Kamdyn,McIntosh
2017.0,Richmond,21.0,Trent,Cotchin
2017.0,Richmond,21.0,Shaun,Grigg
2017.0,Richmond,21.0,Kane,Lambert
2017.0,Richmond,21.0,Shane,Edwards
2017.0,Richmond,21.0,Ivan,Soldo
2017.0,Richmond,21.0,Josh,Caddy
2017.0,Richmond,21.0,Jack,Riewoldt
2017.0,Richmond,21.0,Daniel,Rioli
2017.0,Richmond,21.0,Toby,Nankervis
2017.0,Richmond,21.0,Dustin,Martin
2017.0,Richmond,21.0,Dion,Prestia
2017.0,Richmond,21.0,Bachar,Houli
2017.0,Richmond,21.0,Corey,Ellis
2017.0,Richmond,21.0,Dan,Butler
2017.0,Richmond,21.0,Jason,Castagna
2017.0,Brisbane Lions,21.0,Daniel,McStay
2017.0,Brisbane Lions,21.0,Harris,Andrews
2017.0,Brisbane Lions,21.0,Daniel,Rich
2017.0,Brisbane Lions,21.0,Darcy,Gardiner
2017.0,Brisbane Lions,21.0,Josh,Walker
2017.0,Brisbane Lions,21.0,Sam,Mayes
2017.0,Brisbane Lions,21.0,Nick,Robertson
2017.0,Brisbane Lions,21.0,Dayne,Zorko
2017.0,Brisbane Lions,21.0,Ryan,Bastinac
2017.0,Brisbane Lions,21.0,Lewis,Taylor
2017.0,Brisbane Lions,21.0,Michael,Close
2017.0,Brisbane Lions,21.0,Jacob,Allison
2017.0,Brisbane Lions,21.0,Rhys,Mathieson
2017.0,Brisbane Lions,21.0,Eric,Hipwood
2017.0,Brisbane Lions,21.0,Jake,Barrett
2017.0,Brisbane Lions,21.0,Stefan,Martin
2017.0,Brisbane Lions,21.0,Tom,Rockliff
2017.0,Brisbane Lions,21.0,Dayne,Beams
2017.0,Brisbane Lions,21.0,Hugh,McCluggage
2017.0,Brisbane Lions,21.0,Claye,Beams
2017.0,Brisbane Lions,21.0,Cedric,Cox
2017.0,Brisbane Lions,21.0,Ryan,Lester
2017.0,Gold Coast Suns,21.0,Jarrod,Harbrow
2017.0,Gold Coast Suns,21.0,Steven,May
2017.0,Gold Coast Suns,21.0,Max,Spencer
2017.0,Gold Coast Suns,21.0,Jesse,Joyce
2017.0,Gold Coast Suns,21.0,Trent,McKenzie
2017.0,Gold Coast Suns,21.0,Adam,Saad
2017.0,Gold Coast Suns,21.0,Josh,Schoenfeld
2017.0,Gold Coast Suns,21.0,Aaron,Hall
2017.0,Gold Coast Suns,21.0,Matt,Rosa
2017.0,Gold Coast Suns,21.0,Alex,Sexton
2017.0,Gold Coast Suns,21.0,Jack,Martin
2017.0,Gold Coast Suns,21.0,Sean,Lemmens
2017.0,Gold Coast Suns,21.0,Darcy,Macpherson
2017.0,Gold Coast Suns,21.0,Peter,Wright
2017.0,Gold Coast Suns,21.0,Ben,Ainsworth
2017.0,Gold Coast Suns,21.0,Daniel,Currie
2017.0,Gold Coast Suns,21.0,Touk,Miller
2017.0,Gold Coast Suns,21.0,David,Swallow
2017.0,Gold Coast Suns,21.0,Callum,Ah Chee
2017.0,Gold Coast Suns,21.0,Jarryd,Lyons
2017.0,Gold Coast Suns,21.0,Jack,Bowes
2017.0,Gold Coast Suns,21.0,Jack,Scrimshaw
2017.0,Essendon,21.0,Andrew,McGrath
2017.0,Essendon,21.0,Matt,Dea
2017.0,Essendon,21.0,James,Kelly
2017.0,Essendon,21.0,Brendon,Goddard
2017.0,Essendon,21.0,Michael,Hurley
2017.0,Essendon,21.0,Patrick,Ambrose
2017.0,Essendon,21.0,Conor,McKenna
2017.0,Essendon,21.0,Jobe,Watson
2017.0,Essendon,21.0,Dyson,Heppell
2017.0,Essendon,21.0,Anthony,McDonald-Tipungwuti
2017.0,Essendon,21.0,Cale,Hooker
2017.0,Essendon,21.0,Martin,Gleeson
2017.0,Essendon,21.0,Jayden,Laverde
2017.0,Essendon,21.0,Joe,Daniher
2017.0,Essendon,21.0,James,Stewart
2017.0,Essendon,21.0,Matthew,Leuenberger
2017.0,Essendon,21.0,David,Zaharakis
2017.0,Essendon,21.0,Ben,Howlett
2017.0,Essendon,21.0,Darcy,Parish
2017.0,Essendon,21.0,Josh,Green
2017.0,Essendon,21.0,David,Myers
2017.0,Essendon,21.0,Travis,Colyer
2017.0,Adelaide Crows,21.0,Rory,Atkins
2017.0,Adelaide Crows,21.0,Daniel,Talia
2017.0,Adelaide Crows,21.0,Jake,Lever
2017.0,Adelaide Crows,21.0,Luke,Brown
2017.0,Adelaide Crows,21.0,Alex,Keath
2017.0,Adelaide Crows,21.0,Rory,Laird
2017.0,Adelaide Crows,21.0,Brodie,Smith
2017.0,Adelaide Crows,21.0,Matt,Crouch
2017.0,Adelaide Crows,21.0,Rory,Sloane
2017.0,Adelaide Crows,21.0,Tom,Lynch
2017.0,Adelaide Crows,21.0,Taylor,Walker
2017.0,Adelaide Crows,21.0,Eddie,Betts
2017.0,Adelaide Crows,21.0,Charlie,Cameron
2017.0,Adelaide Crows,21.0,Josh,Jenkins
2017.0,Adelaide Crows,21.0,Mitch,McGovern
2017.0,Adelaide Crows,21.0,Sam,Jacobs
2017.0,Adelaide Crows,21.0,David,Mackay
2017.0,Adelaide Crows,21.0,Richard,Douglas
2017.0,Adelaide Crows,21.0,Brad,Crouch
2017.0,Adelaide Crows,21.0,Riley,Knight
2017.0,Adelaide Crows,21.0,Jake,Kelly
2017.0,Adelaide Crows,21.0,Hugh,Greenwood
2017.0,West Coast Eagles,21.0,Brad,Sheppard
2017.0,West Coast Eagles,21.0,Eric,Mackenzie
2017.0,West Coast Eagles,21.0,Shannon,Hurn
2017.0,West Coast Eagles,21.0,Elliot,Yeo
2017.0,West Coast Eagles,21.0,Jeremy,McGovern
2017.0,West Coast Eagles,21.0,Liam,Duggan
2017.0,West Coast Eagles,21.0,Andrew,Gaff
2017.0,West Coast Eagles,21.0,Matt,Priddis
2017.0,West Coast Eagles,21.0,Dom,Sheed
2017.0,West Coast Eagles,21.0,Jack,Redden
2017.0,West Coast Eagles,21.0,Jack,Darling
2017.0,West Coast Eagles,21.0,Sharrod,Wellingham
2017.0,West Coast Eagles,21.0,Jamie,Cripps
2017.0,West Coast Eagles,21.0,Josh J.,Kennedy
2017.0,West Coast Eagles,21.0,Lewis,Jetta
2017.0,West Coast Eagles,21.0,Nathan,Vardy
2017.0,West Coast Eagles,21.0,Sam,Mitchell
2017.0,West Coast Eagles,21.0,Luke,Shuey
2017.0,West Coast Eagles,21.0,Drew,Petrie
2017.0,West Coast Eagles,21.0,Luke,Partington
2017.0,West Coast Eagles,21.0,Jackson,Nelson
2017.0,West Coast Eagles,21.0,Mark,Hutchings
2017.0,Carlton,21.0,Sam,Docherty
2017.0,Carlton,21.0,Liam,Jones
2017.0,Carlton,21.0,Jarrod,Pickett
2017.0,Carlton,21.0,Lachie,Plowman
2017.0,Carlton,21.0,Jacob,Weitering
2017.0,Carlton,21.0,Jack,Silvagni
2017.0,Carlton,21.0,Kade,Simpson
2017.0,Carlton,21.0,Matthew,Wright
2017.0,Carlton,21.0,Blaine,Boekhorst
2017.0,Carlton,21.0,Dennis,Armfield
